karma,event_fomo_score,should_nudge_event
224.12962818937035,0.7538008132804614,1
390.1877578336157,0.5552600433450305,1
90.27277059654358,0.5769303870965797,1
496.1565519009836,0.5152187505857374,1
284.62248980784943,0.8089686342895567,1
192.12996266129568,0.5450548778076576,1
56.29147447388863,0.8326443151488481,1
388.5348029242866,0.884071561264238,1
384.5052221483895,0.5183737962682862,1
431.8490282804912,0.3297499473854338,0
157.2553770854048,0.6973971930593528,1
292.14274730752004,0.2264403023310262,0
69.64376912922394,0.2788995827077007,0
447.25657850837536,0.8010373112769186,1
242.5382077063489,0.2149523242636989,0
54.91257622973248,0.514970443520556,0
432.75871852773344,0.7064337715497341,1
72.9245249649005,0.5713815176798307,1
475.05616135904233,0.7001343697569034,1
480.8330013329803,0.7816193027518381,1
468.3791174861992,0.5849021013093931,1
51.06618893620181,0.6868965508941004,1
449.963487931862,0.4734715348373161,0
112.67934329010008,0.6337472185112926,1
323.5551378687926,0.6749958266399517,1
303.56387961101245,0.7396354911494425,1
283.6152675769797,0.3557831685396292,0
197.91230660076792,0.6796301905801153,1
288.23006221699643,0.4401500546272355,0
96.4149206709407,0.7019102766634223,1
330.2597472754198,0.5797607924163436,1
89.33375005837466,0.4337608102961523,0
197.03636692091695,0.2213385520853497,0
337.16329277133025,0.8394008069631166,1
441.6568025636517,0.3529799961723232,0
366.7796240003493,0.8013158306184702,1
449.88437615351256,0.4753079100287923,1
82.51006637664793,0.2956511434477679,0
426.9032496409199,0.7359541076238842,1
352.5506884537958,0.5558190303325173,1
426.8725507066725,0.5230192800750783,1
424.7927774984525,0.8792400344238778,1
475.7330731457197,0.4349953372294936,0
193.2391721955089,0.3642858001666705,0
255.22882593189095,0.2353883556704738,0
221.1578665163233,0.5430678321334214,1
91.85434295284384,0.4048996435669285,0
212.59631878338016,0.7704501345264115,1
133.3534090160698,0.5069027270904135,0
132.17842934557513,0.52839854674211,0
175.66980304777377,0.2307895543489472,0
467.2898941572007,0.5369658300112191,1
68.4829763348841,0.7992245370225474,1
164.92810537258777,0.8489093394213348,1
243.8874838846895,0.8236833376831507,1
247.24946730731943,0.6920394842534309,1
144.13021315496798,0.8305326338742601,1
93.09890916512944,0.2960706398732843,0
378.0624580638519,0.4865315067650912,0
232.86151524864573,0.4360466307227201,0
392.831213474622,0.7196682559140565,1
180.5302230887092,0.6509225465606514,1
93.06760721563022,0.7742157731810021,1
353.9442571146424,0.2733092353107074,0
496.9197461559429,0.4356654520816155,0
95.1926259089883,0.3036632482011026,0
143.3899134260005,0.7389864733660141,1
471.3639408508173,0.8230495479850816,1
467.11996928877454,0.8072913377396378,1
70.98882450527805,0.2680799579097617,0
195.90791833552507,0.4579914166461019,0
465.7560476998713,0.6105739784953617,1
196.8441901367304,0.7505955313178122,1
151.2423967679471,0.3815523915407146,0
148.48444956885191,0.4670418300158273,1
129.19771300328247,0.2559911646671857,0
422.0063079085043,0.7253945088371001,1
444.7935503503825,0.4813784967186164,0
40.753385871936345,0.2811398254128529,0
168.15071422717517,0.8477298852040905,1
106.1333260777301,0.5996492096876532,1
399.5796851940468,0.4063255995638563,0
321.49847528853184,0.8680133193135523,1
174.383653094455,0.6665714823874908,1
126.18807751100132,0.7552575888956182,1
385.99694125219264,0.8641700536467513,1
177.37703134895597,0.6750371631782449,1
263.470007201667,0.7335377133433452,1
349.34306484804284,0.2264821495379131,0
70.64080352849912,0.4264900212716839,0
376.5522194662636,0.8044914066627085,1
81.82367926620772,0.3411094388117096,0
114.2435869933092,0.7216220244752766,1
222.48606374322583,0.5749684240583077,1
258.4400952858434,0.4835315133933231,0
429.00199014438016,0.8374855818951226,1
129.415894741095,0.6090719499497506,1
241.58150483029596,0.5243586389017005,1
475.70711714714025,0.7654770126930226,1
238.16829738710672,0.6877378016548414,1
409.8146455572217,0.6488832005640347,1
449.5742636585396,0.715311295090265,1
468.2100576996157,0.7517876204810363,1
266.0986813931102,0.4421810095691276,0
91.90489334642469,0.8124216142089892,1
135.13829348926447,0.6270505764985318,1
399.2451562894833,0.6941556435160076,1
161.10748226188275,0.7729420912369454,1
87.24207174440392,0.8345654994638685,1
115.12562052078336,0.543544208207255,1
268.0572975209245,0.4949528763742454,0
307.0390435863069,0.6736819088902435,1
282.39171282344773,0.7491747419965111,1
425.22027959910594,0.4626231445749692,0
255.08528518460335,0.6996699685735273,1
264.7712442213299,0.8554072094123981,1
353.87507114783966,0.4643716702555753,1
70.24166587379487,0.7926857505894226,1
417.98757479481566,0.8447973298023028,1
298.55928825710004,0.7232787348021,1
316.98982839622715,0.7836273406888534,1
280.75345767472027,0.6054814964062435,1
462.2053134673169,0.6702856653054342,1
262.63122432118826,0.5626507097934311,1
406.2588336685077,0.8136152677958669,1
111.0190901478574,0.7667064158870652,1
232.64048659614855,0.6074733635713189,1
375.16735248213314,0.4627853884538392,0
99.8607278645999,0.4981879748019819,0
117.6666520959392,0.6708945623866084,1
466.65048085945017,0.5534333771049009,1
86.66681284959417,0.2705176568028345,0
507.8700227005201,0.780964712842038,1
133.38964622809507,0.7468300299334011,1
89.69884013228067,0.2806031372256658,0
434.3486647634656,0.5060101143964021,1
326.43165337847614,0.7130026923727176,1
253.9191331072184,0.5181918521383075,0
157.82415004700036,0.6943774542887531,1
205.9964970084189,0.4676143378445552,0
348.93460358639663,0.5400363164418753,1
355.71742069050106,0.2288430840271725,0
52.05978451903161,0.9023380649816122,1
330.96110046702086,0.4477656435191539,0
66.82999028914497,0.6754522347680523,1
79.88299933578406,0.4051725926959408,0
157.12489429881094,0.6769083541516343,1
346.891281311167,0.4501411915591241,0
353.0954517910821,0.6938777108441354,1
202.83204500995103,0.8369383858844267,1
56.04959710504822,0.6841888067849778,1
253.74105934839,0.2089768360486367,0
210.79676023330532,0.2771123313956555,0
250.54608383901515,0.7981926390945299,1
362.8018549443064,0.2653633391663566,0
299.58988504545937,0.6862657895626975,1
423.5656400645645,0.4192630452579564,0
119.75136047311996,0.6406122255857332,1
502.2054916388472,0.2807146787992324,0
49.78641438849861,0.3874155070591684,0
156.41347753735653,0.7275925590936058,1
306.43379025998826,0.550914396294236,1
192.03395600240583,0.3900704486082839,0
220.74155678584407,0.698803094445137,1
214.5148435715257,0.6930773942158545,1
122.53659024183636,0.6907608715811333,1
407.2063950708956,0.2150765149213197,0
477.46328034735376,0.4848145367239234,1
256.67019288387905,0.4056733986711752,0
74.85227506600066,0.5757783594220034,1
222.5432612580464,0.5265943669347594,1
279.85216170737766,0.6472868130204379,1
402.2421112574046,0.6703861217589426,1
69.67903094780047,0.6698972676460551,1
243.88086848164616,0.4121625162909437,0
78.46933648913195,0.4000799353114647,1
253.36430169246864,0.4802588196894705,0
291.33317014787895,0.3739274940653994,0
425.732040692485,0.6482555200999685,1
302.3989854789341,0.5667201311651466,1
385.8398775257301,0.4859313890451874,0
212.7448293529594,0.3771437910157342,0
374.0269167272158,0.8210647933205296,1
449.0017479101438,0.6928749186007677,1
252.22949967698008,0.4965988267555614,0
49.04481152663194,0.815086698567906,0
311.7402555689673,0.3264556040542773,0
85.73074039186031,0.5799914801349043,1
225.8486082508336,0.8464194794477099,1
98.13004474387132,0.4060750265481176,0
209.48815115799056,0.5029595770264083,1
436.3040337500686,0.2167142505311744,0
343.6923150686601,0.2751367771098924,0
320.65594106875227,0.3545432349353601,0
177.41410107404923,0.4245111467017549,0
312.0560720011486,0.9056681834364374,1
273.132457449106,0.8749648148250297,1
255.295284182859,0.862697927331833,1
244.98149930961895,0.5643864249707427,1
276.57664245771787,0.8194468653924287,1
339.230751257452,0.8272518473346495,1
351.9035230125534,0.8593630977250201,1
229.01247417087723,0.7940454523264093,1
60.46937636279981,0.5554398801259292,1
236.57066521484057,0.1900149655324243,0
368.5295112873631,0.6149067787917235,1
212.9776306302985,0.8538018380648071,1
394.6101314283384,0.4538851203569646,0
428.7320406024319,0.6685794054718817,1
348.035283239077,0.7317294491389233,1
482.615218582883,0.4831375967405619,1
329.6371781570032,0.3536608679897385,0
445.9397343769268,0.6793653119645919,1
115.3060512067928,0.41188142448681,0
281.6185618275112,0.8978888479460578,1
222.3712218515649,0.5796598517562984,1
336.99730826495977,0.6265426933011119,1
345.6212331258228,0.8256972286538797,1
485.0309303077893,0.4780234309492314,1
234.64448296437533,0.6911413137671455,1
321.97770623754815,0.7693220826437356,1
75.52174344804989,0.7925639867715782,1
482.1499592473019,0.4878334893283198,0
197.26943128178493,0.456518769688684,0
490.74897789820375,0.74434300453389,1
300.6730200746789,0.7978914741976977,1
476.9006749021372,0.6207328981991812,1
55.72944832309298,0.8275078532555461,1
384.5186937587512,0.8830187295402568,1
431.538182718204,0.5144679991488391,1
258.3426590558462,0.4913985056631377,1
122.08166631506116,0.6705406187751232,1
238.38280433214328,0.8391769891786645,1
137.1823194601674,0.5699302791421168,1
362.2226435152104,0.5376565748224728,1
401.6842462707979,0.2429600614999456,0
506.5301249549445,0.6277983250804549,1
124.8982079093113,0.7112857446287835,1
319.27187517779646,0.6266730389900047,1
122.82724639432053,0.8138303915571053,1
346.98388565824945,0.5526901896980435,1
267.19603167170004,0.7773532701543457,1
172.3154193092941,0.7480386792737539,1
222.25552247484129,0.2397354503761254,0
373.7037536721432,0.7961252213070633,1
156.40889492406487,0.8329195091161418,1
94.08400551396352,0.8782643048514048,1
60.97804148194553,0.210566540038056,0
51.28345867618528,0.2803452959071634,0
103.99066719060478,0.6998698792302921,1
317.2473366272347,0.7912337626163118,1
162.07865004860386,0.6672570383424962,1
480.1333477006607,0.227540563865077,0
232.84147692582127,0.6961501561577801,1
319.385877400832,0.7452289325315089,1
144.98121944056933,0.2629290669430479,0
219.2347720034616,0.7109631383502155,1
495.6220172257591,0.580638281671303,1
110.09647908981468,0.2596528362918348,0
325.314707229633,0.779789221080792,1
203.83995945273185,0.5566602639575038,1
349.34501328432435,0.3962229391921908,0
85.70311042610516,0.7849243236393987,1
371.3571223711828,0.5295144482143511,1
318.1543041082427,0.3556438947140093,0
184.17086422754693,0.6177458763607214,1
134.438092500099,0.8342645683664115,1
463.9028476157812,0.2737926394443957,0
227.0036704275265,0.7567787650893485,1
329.25589619782534,0.2865606752925893,0
186.78169162616868,0.7631750637764804,1
279.70040834409986,0.6539030345975836,1
430.2371253156232,0.6502265383903792,1
68.02440901779559,0.835459950596817,1
194.09711284295196,0.7286551569401803,1
113.10160544075076,0.5157655009441278,1
400.929744613838,0.5101134173583426,0
351.7538528905829,0.4892087235416135,0
399.02319061328376,0.6866865062902614,1
185.7603646881601,0.4222806164876662,0
461.26358262688007,0.6105902533944304,1
249.17729135004024,0.633524356305094,1
180.2922654917443,0.8550465116959207,1
477.7224571755043,0.6994596242622888,1
222.83987842672616,0.2819082097512821,0
132.59220112130532,0.6280321969284578,1
62.19978429556606,0.2537857995053545,0
368.9332715287179,0.6974199398035801,1
482.8065744811456,0.5869921340210982,1
55.90066857293557,0.633983627113373,1
500.16299690605626,0.7997613106487623,1
225.26432617059973,0.7207404887398452,1
326.9941079304114,0.8124141115162746,1
72.31726138965357,0.8023178770620332,1
281.44612430154336,0.4429149891767212,0
443.7837031565767,0.5900454860391197,1
476.4168678738332,0.6416098543335325,1
342.8709425494418,0.8840186241779882,1
236.06740010996387,0.8512563826884054,1
285.29137861304724,0.5282008109191395,1
171.37319159414784,0.3985430535476651,0
444.3449605180435,0.8994733136071152,1
123.53733112799856,0.5546661452341226,1
418.13058243657633,0.4579189562611915,0
222.2414201697356,0.6707487706542382,1
381.5081469493042,0.41581131761648,0
75.19459066126709,0.6646273098984643,1
72.17373436061705,0.6582489206965282,1
437.9467075667688,0.4413638650268663,0
287.4237129712741,0.6892674432284935,1
263.28528501628074,0.5502030006961834,1
88.30235185099784,0.2503755807675806,0
245.53251920781847,0.4818085559677755,0
71.37085839921612,0.8284028283837509,1
303.3674357554779,0.7801418667086607,1
42.91081011905368,0.5844376780860656,1
442.7065288483683,0.711438929656819,1
349.266754440829,0.7370520470494754,1
50.92695793160068,0.622883532397572,1
30.825068250399017,0.3445456337084631,0
85.52461758547375,0.7824612524225542,0
110.51738832651132,0.9083409073891452,1
141.02237989512744,0.3636827622932841,0
369.361618184064,0.7298572166138255,1
411.2416482764674,0.4037998115051676,0
118.06787481157583,0.688222215648002,1
416.6081200528027,0.7400605096803794,1
419.1743214304364,0.650268723561648,1
82.06221257321742,0.4884677033678589,1
86.18064737239158,0.6558702783901497,1
403.1570301051804,0.4909494225730815,1
251.55711497123468,0.8617806913390917,1
422.6589318240237,0.5541074554645807,1
83.21119216597418,0.7484478945766183,1
219.44255503245984,0.724329938807094,1
358.14232014212496,0.6883537427262365,1
146.53833709059725,0.7451415998291031,1
440.3014955392873,0.6627620845829826,1
88.31153853839791,0.4065976536933245,0
239.078218380622,0.689869801219854,1
229.49730046125765,0.7314514729641923,1
157.26490425885564,0.5817380537568568,1
209.8739638899815,0.6899922317444349,1
477.6744635703772,0.3305205639743765,0
443.7212531867661,0.5376216952980566,1
275.7773908546746,0.4790951154920072,0
322.57608154027514,0.3577466920676184,0
374.3537908972503,0.7383777139316161,1
165.71566147507144,0.4844017606864258,0
371.5099640345773,0.8458490734696182,1
458.88029751536953,0.8769086509596884,1
229.7003197118742,0.6439904871332196,1
354.2347545306572,0.6060309911804147,1
281.68382002992945,0.4455577258069029,0
251.6040377474514,0.3947916943905658,0
454.51277931462016,0.8083866736445422,1
441.2879165526913,0.7241247281269773,1
492.4466135192784,0.7241690634844938,1
300.9590879588903,0.5804031025557672,1
157.0809121853073,0.3791565308639675,0
333.1358713377398,0.435648439452532,0
420.9512999739639,0.8355006921280461,1
243.28098674624604,0.8112018625610241,1
79.9713697161475,0.3873621886008087,0
368.5767969209391,0.2135073923270105,0
147.23888656370428,0.2423626170227498,0
419.8464240489236,0.4140074805391988,0
47.11485662571879,0.5657973750976572,1
278.66828775716056,0.5428822340092294,1
134.7452730352911,0.523890003083357,1
399.83413108502407,0.6919979203215747,1
240.3484711055552,0.740106902160923,1
379.2894669640413,0.7360928564989025,1
296.18867743276604,0.7785544565669796,1
415.3634282122084,0.2549936337581662,0
364.2406939267668,0.1887600982791613,0
411.5244129345545,0.2074285749035714,0
187.1363087384884,0.3897986473619754,0
134.73699925897785,0.3990443193984975,0
69.61459162323519,0.360484337209786,0
218.5997518267696,0.7506215931390403,1
163.83352512554694,0.3784501426267527,0
282.4945857657718,0.5535454203407859,1
172.43153791446082,0.3138462643064941,0
385.4564538539986,0.7493798960374025,1
362.9427046622984,0.8883375016295413,1
95.7697707539846,0.5122244702146473,1
324.5460179611336,0.4658640918831347,1
295.1397542311016,0.3514105913583955,0
309.949816214123,0.4315127163905978,0
181.805232154774,0.3072762758062569,0
154.13315647919885,0.8298651411785305,1
143.54656889482743,0.6673205652887441,1
233.4397118215892,0.8440112207102992,1
462.2037733440222,0.5839027078352401,1
252.38726216691884,0.6813374519942617,1
511.6929149907177,0.2498109166746814,0
516.29257577719,0.453962620325671,0
268.77646029160115,0.8205623473385164,1
401.4629931791192,0.852030881546252,1
395.0288435127849,0.5916399227999913,1
326.85324598464706,0.2516538352722288,0
490.4918550341765,0.3283559183063582,0
217.34422585471756,0.2906237795968374,0
283.63141849371124,0.5845072980263752,1
56.20604779940221,0.802019696624953,1
415.6336473652631,0.6789685163431581,1
422.2097436770831,0.6727527811757664,1
386.590249682445,0.2744395668782758,0
201.6307158978172,0.8552295180316942,1
174.0003678889166,0.6466075798900541,1
132.83847793290244,0.6716931981975394,1
234.41200594938903,0.62384479030434,1
471.8968015797605,0.7253106650173632,1
453.1564992216484,0.5551580885429005,1
417.0014607215807,0.5662950692160231,1
488.8514777694667,0.8871039858816843,1
132.71542332846,0.8162766698780113,1
87.97568885277418,0.6816825366256102,1
318.57381408806737,0.5516281197198631,1
495.536242995433,0.4641821164636216,0
165.66593680893476,0.6133208627305163,1
179.1009447087771,0.5784165156095369,1
465.98850618896,0.6591311387786908,1
283.71562096553333,0.6637732115585425,1
110.89684466105386,0.2267410211141511,0
207.2871127099185,0.6905017438248452,1
327.5780376154591,0.5966958683829219,1
263.6946153643797,0.66083161465749,1
295.3320121007389,0.6338681795270876,1
443.81644376165696,0.6430877291040543,1
489.6280673057399,0.5939874072684445,1
245.24412426120665,0.6984879715562904,1
303.50081184579494,0.3359540180551816,0
426.349714439032,0.8247609341649977,1
237.90703996622204,0.8079033068902626,1
451.25243323134094,0.5653360609087744,1
484.5342320329819,0.3032281131387229,0
403.7778362367273,0.3611057494423421,0
476.4839066980148,0.4448383603732124,0
93.34645734659496,0.2071683620825004,0
137.28576422692998,0.3703545747698386,0
447.7260068578155,0.7898401290078747,1
471.3911026585081,0.3453407151828815,0
348.03329188506245,0.7322137021060341,1
248.4229522662848,0.7655674056165548,1
108.3858686037816,0.6887210566173052,1
464.1203207242749,0.7094974528303416,1
462.6374813427224,0.1746146185703563,0
59.93297819477678,0.9542624730958876,1
54.6224148730253,0.2927583848510294,0
74.36186601326975,0.5226799933894227,1
59.294463101878215,0.6287190968087539,1
422.26598492338655,0.6689477929719618,1
107.49316947632867,0.6626559555512993,1
206.14465851913613,0.6658080890523905,1
202.32452260964905,0.4655247191213388,0
315.56258836828823,0.714363414393835,1
213.61353167752745,0.2764277548460849,0
57.86274993141299,0.3761332301694842,0
282.0222864565386,0.8090855507805033,1
171.0255236734305,0.6394530988829525,1
48.532671768419576,0.6798296392991939,1
448.817256458288,0.7983699765431306,1
311.3769963924648,0.3227626951826437,0
157.85782189689414,0.6466968434445888,1
369.65976386128847,0.3781460978820414,0
155.0068627601097,0.6667323490426114,1
311.6849327349579,0.3550583884206838,0
355.4696614991564,0.5942695704264817,1
218.37176648936955,0.6611101673212036,1
485.8041378370456,0.2373721839968302,0
80.18197399809524,0.5726898263151834,1
87.12082419379112,0.8488444344889926,1
383.98490310529326,0.3845803793300327,0
440.11585171857854,0.6976349577731779,1
379.2932409802482,0.3634226452988734,0
81.3699521916554,0.6255774280411812,1
149.66863608321216,0.6089163573878523,1
213.68839133420173,0.4794892091763722,0
239.4009369201604,0.44594645128666,0
367.10581579390873,0.4758019555552842,0
309.5507477834887,0.5934278882017131,1
443.75086577575337,0.6489999065074512,1
220.8641313811197,0.8665330615723541,1
306.2758983698965,0.4113280595274865,0
304.7799288661689,0.6206304840069081,1
236.54859603162137,0.8583716753055616,1
139.71784416706143,0.6758936115897014,1
158.61837514959186,0.7331974639510691,1
86.95126111656661,0.7702914800767834,1
233.78434007254043,0.7736435095434191,1
83.44998516735461,0.4801148940346182,0
429.2384087732347,0.6467154454577905,1
241.69992043877417,0.4517854423483136,0
254.2317705219238,0.5278491865272975,1
327.16394761174047,0.6694038243692777,1
390.7358831680558,0.5892623656842425,1
428.378911735319,0.6425025149672776,1
179.04981112489892,0.6694480015031318,1
493.9781323488108,0.6646078862003837,1
193.86107744062204,0.8091728899839381,1
399.8048313870033,0.649339884624854,1
432.3815208941338,0.6472820356891642,1
252.62448453941823,0.3701717328663634,0
490.1907722102469,0.6770136670859136,1
94.39200529268406,0.8224034056720185,1
165.35408937534976,0.7851923074072068,1
441.21298442509175,0.3059303250079732,0
106.05400076715172,0.6202848429712369,1
466.9995557437832,0.636011622632084,1
442.74792419885966,0.4436560062769612,0
127.91879178832464,0.7194883945147837,1
256.92635832094163,0.2388414573320118,0
192.8171689952884,0.6899629418649296,1
244.19994796964284,0.7295887420194755,1
313.3189453522326,0.191867699948444,0
213.4299887491108,0.5800581621182413,1
58.39831248291807,0.4101895158308442,0
493.5067201848799,0.6117982785965035,1
447.33081481465655,0.661977446481371,1
103.2490373337908,0.8856980916880584,1
502.8838036594828,0.6320757240497017,1
503.79851297390144,0.6513550192393919,1
470.06342830744336,0.5021330086713257,1
497.256239133552,0.5096905299437396,1
439.5474701406712,0.7567368311208045,1
475.3515299623046,0.6203620979816142,1
483.2933747144176,0.8347935799598322,1
147.98401912556986,0.7615098557706654,1
191.8891034947516,0.344713441809298,0
175.97612216011012,0.858034969249659,1
415.36490096855175,0.662646975427245,1
110.47015428299989,0.588588499665778,1
142.28050817794357,0.4766441669025196,0
455.6239332494023,0.7891695416368054,1
193.4315919824409,0.7309000246537185,1
436.6579826648148,0.4214494142243548,0
278.6726479107418,0.5009053986498282,1
171.41601378229907,0.3701117015278949,0
107.39437334184868,0.472449073629094,0
476.226216741046,0.4101224477784189,0
418.8979702842429,0.5923947125266503,1
487.7680440142638,0.7844944694899861,1
289.10271900078703,0.8066966506138109,1
234.36105516042468,0.5873769564565944,1
484.4152100675154,0.4535343280699943,0
275.6223178099468,0.6761478418275246,1
416.38278895107936,0.4378449450793017,0
372.1904868090216,0.4329653435978997,0
385.37180541233823,0.794259816574611,1
334.72130711614926,0.8612260127915893,1
327.16329064125614,0.2720001882899869,0
122.092620856544,0.9260094863180192,1
218.79860505153604,0.8013831737419074,1
354.9547348399157,0.7029257046590821,1
196.474421926278,0.4415852803619801,1
93.89925101400124,0.550520071108279,1
328.57942086225466,0.5179051418143643,1
168.65517693308155,0.8339288248600287,1
266.94903283473315,0.9018303535643968,1
236.30265695678224,0.2524988254706863,0
327.236410863712,0.7978150413634578,1
270.65357964428495,0.5510774288357533,1
297.6039299794791,0.4180666305244584,0
95.63983160602722,0.4086460540252651,0
431.5432137235736,0.8835969882459576,1
459.8190847936878,0.4122547975820019,0
297.4698472636171,0.8308171437539462,1
189.0913128956801,0.465665552504941,0
192.2972034951481,0.7096512069911258,1
425.01076747970217,0.631172699052824,1
192.0117433051613,0.3388382196003576,0
512.9330154854679,0.7473868575677476,1
292.5823356061628,0.7696709334086047,1
72.51948620494086,0.4773106481539408,0
144.67705215857563,0.7845114465526714,1
277.30974715366625,0.2715501967612768,0
210.76652750282628,0.7594024514438789,1
302.1803017172585,0.6136128846103388,1
257.687723205018,0.3703698419588767,0
211.5640228342104,0.3257657591857447,0
339.13138885043867,0.9001438908038071,1
404.5744793337047,0.422252420637983,0
216.9214200678682,0.5076223062806741,1
123.57603940654828,0.7206474196589853,1
111.96587220308456,0.6925871418021734,1
377.77287491996,0.7749647220512788,1
486.37764022327815,0.2373644734766943,0
449.6995572746928,0.4783333688205823,0
455.4677891942311,0.5501452266831368,1
338.6856635756657,0.573857358818696,1
487.1285401318991,0.7072533687135885,1
345.1294128561444,0.8760971433087782,1
103.16189352721813,0.8197752757914074,1
438.5642280970197,0.7297767621963009,1
435.1920437580344,0.8358711726328854,1
140.78107134195926,0.4836514998888009,0
269.9318870362262,0.797480213286591,1
205.62462949770256,0.4091806811947492,0
253.68150972964287,0.3745529670855761,0
459.1114857912718,0.7959161675765745,1
252.45909703443792,0.4331829361100273,0
290.34137307607995,0.7703466117226485,1
209.38547583779396,0.6632413861654352,1
351.21057342051887,0.7250763332002723,1
326.3344981441585,0.5044288876112063,0
163.18069317308667,0.5343232779992202,1
188.2291009597686,0.5213938815769559,1
315.88921143590494,0.5259443010138521,1
170.14829356095376,0.7423673625774387,1
118.20271496715282,0.3207849470992817,0
247.75057500958937,0.357525753411335,0
334.32762900109134,0.6119280059594394,1
260.0064451030143,0.2449096992183082,0
364.0066415687471,0.2413131650723019,0
131.97271306730727,0.4639662615835638,0
249.677143675944,0.4578479251052552,0
220.99320949490036,0.6568631828936597,1
262.22148838092005,0.59107880527204,1
210.8054993952716,0.7140570231976687,1
480.96066960168855,0.7094233448677815,1
482.60661396618127,0.696882148659522,1
113.23383709386428,0.2740193719867103,0
294.5784479225804,0.6161653654383086,1
136.88292658817852,0.7270496361989122,1
166.76877963262413,0.1972945126809041,0
223.850884389886,0.3555676576441093,0
78.84423469521681,0.3271317271295286,0
376.4260339631012,0.7768253854874795,1
443.7141771760039,0.6924019029238491,1
342.0513618496684,0.7046777067878752,1
488.95904848346674,0.5936700639285406,1
447.7314246801592,0.5536484077566998,1
242.7481387955238,0.7787729608441364,1
262.94652967770384,0.5966292063534518,1
312.1664454508748,0.610576401097946,1
261.51285381065173,0.8369960544981887,1
444.28121581666215,0.8121287089909254,1
167.47857057924244,0.4615978598312985,1
358.9455163886228,0.364070004697893,0
220.29337839367315,0.6705554155416752,1
450.26289191069935,0.5841363096933496,1
103.98420737057351,0.4860507816082975,0
207.86346212541156,0.5657402255237112,1
246.5489947150465,0.8838798914457081,1
435.6208618044896,0.7578661586178657,1
222.21169404066796,0.886023547923023,1
254.61850697805409,0.9188146922220236,1
261.23861010367864,0.7620582990689778,1
286.49912161766724,0.7396434229681212,1
269.01331339203216,0.8587029258495985,1
151.92556984106372,0.7840498370612218,1
193.5350345180299,0.8448989061099976,1
404.3358751453138,0.4326889518474806,0
478.2844518867757,0.5131617648141211,1
92.96164015093473,0.74852158313183,1
162.32146170068972,0.3309755815402163,0
429.11733447641376,0.3164141746346604,0
437.3140665767163,0.3966668198998537,0
402.7200200158852,0.5466071298310142,1
365.5580163200967,0.5347511342507366,1
146.1300762308213,0.4821938594326572,1
178.1715967157341,0.4679426495020475,1
